u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
UYK75U2K,WD OEM 500 GB Desktop Internal Hard Disk Drive (HDD) (wd500aakp),1550,2599,40% off,78,12,3.6,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 500 GB', 'Desktop', 'ONE YEAR FROM SELLER']",https://www.flipkart.com/wd-oem-500-gb-desktop-internal-hard-disk-drive-hdd-wd500aakp/p/itm57bbbdb8e6894?pid=IHDGCWCDD5HBGYH2&lid=LSTIHDGCWCDD5HBGYH2ZB2Q5Q&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_35&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.IHDGCWCDD5HBGYH2.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:02.509167+05:30
CPXXM5YU,WD My Passport 1 TB External Hard Disk Drive (HDD),3899,8120,51% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_36&otracker=browse&fm=organic&iid=en_P4Dzoh3vJzdLziz8PDlgIoDgrZIVSY%2Fad2pg8R7wjTj%2Bdg0cJmMlhFPpNuiO2Cr66%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:02.915091+05:30
9WIARV15,Seagate Internal 500 GB Desktop Internal Hard Disk Drive (HDD) (Model Number May Vary),1420,3587,60% off,342,54,3.7,"['Type: HDD', 'Interface: SATA', 'Form Factor: mSATA', 'Capacity: 500 GB', 'Desktop', '1 Year seller Warranty']",https://www.flipkart.com/seagate-internal-500-gb-desktop-hard-disk-drive-hdd-model-number-may-vary/p/itmf4auhmf7sjhzm?pid=IHDF4ASHGWTHVBJT&lid=LSTIHDF4ASHGWTHVBJTPQPETX&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_37&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.IHDF4ASHGWTHVBJT.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:03.287658+05:30
RHNGGMD2,WD 5 TB External Hard Disk Drive (HDD),8799,9299,5% off,9250,1134,4.5,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-5-tb-external-hard-disk-drive-hdd/p/itmba3179066ff94?pid=ACCG54QGFJPCGZQG&lid=LSTACCG54QGFJPCGZQGQVS8CC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_38&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG54QGFJPCGZQG.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:03.697443+05:30
J13ZJLO3,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5349,7999,33% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itm45334c66b7eb3?pid=ACCG3FE49BYFUYNZ&lid=LSTACCG3FE49BYFUYNZIPQT8K&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_39&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG3FE49BYFUYNZ.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:04.146287+05:30
OP18G0WK,WD My Passport 5 TB External Hard Disk Drive (HDD),8699,20000,56% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-5-tb-external-hard-disk-drive-hdd/p/itmcfbc6e4e2713f?pid=ACCFH7XCDNVV7YFJ&lid=LSTACCFH7XCDNVV7YFJHCKEQL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_40&otracker=browse&fm=organic&iid=en_P4Dzoh3vJzdLziz8PDlgIoDgrZIVSY%2Fad2pg8R7wjTjenTt%2BjLJ8yygw0Gwj7%2BXQiYaZUZHgnWdDTS1CgKI9iQ%3D%3D&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:04.556253+05:30
25N1J1U7,TOSHIBA Canvio Advance 1 TB External Hard Disk Drive (HDD),3699,7000,47% off,2917,264,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-advance-1-tb-external-hard-disk-drive-hdd/p/itmc21f263825888?pid=ACCG26XFHCSGG5MS&lid=LSTACCG26XFHCSGG5MS2P2RPR&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_41&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG26XFHCSGG5MS.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:04.951706+05:30
58G9DCG4,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 5 TB External Har...,8799,12499,29% off,1768,127,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-5-tb-external-hard-disk-drive-hdd/p/itm56864dd6cbb2f?pid=ACCG3FE4JBTFNZKG&lid=LSTACCG3FE4JBTFNZKGO2RPFR&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_42&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG3FE4JBTFNZKG.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:05.420972+05:30
TEG1L3DZ,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5349,7999,33% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itmfb43c50a9ec4f?pid=ACCG3FE42XZJ2H82&lid=LSTACCG3FE42XZJ2H82DNGQZK&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_43&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG3FE42XZJ2H82.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:05.833663+05:30
GI58IBKE,WD My Passport 2 TB External Hard Disk Drive (HDD),5199,8385,37% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm07a1c9ee6d776?pid=ACCFH7XCHDGQGGFG&lid=LSTACCFH7XCHDGQGGFGVTWPJ7&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_44&otracker=browse&fm=organic&iid=en_P4Dzoh3vJzdLziz8PDlgIoDgrZIVSY%2Fad2pg8R7wjTj4L8foj%2F4Y5Lih68hBWfwRpjotn4DCebFRJY466thUqQ%3D%3D&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:06.248872+05:30
KMSEIYRE,WD 5 TB External Hard Disk Drive (HDD),9799,13600,27% off,9250,1134,4.5,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.1', '1 Port', '3 Years Limited Warranty']",https://www.flipkart.com/wd-5-tb-external-hard-disk-drive-hdd/p/itm0508e2c33607d?pid=ACCGYEN5MPGY98JW&lid=LSTACCGYEN5MPGY98JWVQGI7R&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_45&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCGYEN5MPGY98JW.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:06.626172+05:30
DR9QIO6N,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,9049,12999,30% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-5-tb-external-hard-disk-drive-hdd/p/itm47aedf7bea7cd?pid=ACCG3FE4TSDA49RF&lid=LSTACCG3FE4TSDA49RFSUX1XS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_46&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG3FE4TSDA49RF.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:06.969911+05:30
YFHY7PYD,TOSHIBA Canvio Advance 2 TB External Hard Disk Drive (HDD),5190,10000,48% off,2917,264,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-advance-2-tb-external-hard-disk-drive-hdd/p/itm9d10ae0fde087?pid=ACCG26XFZYHR5M7Q&lid=LSTACCG26XFZYHR5M7QS0SHYZ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_47&otracker=browse&fm=organic&iid=97684d23-d888-42d6-8662-86e4c41da83b.ACCG26XFZYHR5M7Q.SEARCH&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:07.370962+05:30
E63X46ST,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 1 TB External Har...,3899,4999,22% off,1768,127,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_2_48&otracker=browse&fm=organic&iid=en_P4Dzoh3vJzdLziz8PDlgIoDgrZIVSY%2Fad2pg8R7wjTgkMbr4Z7qP%2FlhFJrKdmyToYHVBaxn3UDS8v2KEavj0EQ%3D%3D&ppt=None&ppn=None&ssid=t1hhdovef40000001664643685708,2022-10-01 22:31:07.745105+05:30
X3ISZQ8A,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5349,7999,33% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itmac9cbc9f1981c?pid=ACCG3FE4SN2PQKHZ&lid=LSTACCG3FE4SN2PQKHZ3BQYNT&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_49&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG3FE4SN2PQKHZ.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:09.109262+05:30
PD6VG0Z5,WD 4 TB External Hard Disk Drive (HDD),9199,14000,34% off,9250,1134,4.5,"['Portable Hard Drive', 'Capacity: 4 TB', 'Connectivity: USB 3.1', '1 Port', '3 Years Limited Warranty']",https://www.flipkart.com/wd-4-tb-external-hard-disk-drive-hdd/p/itmf10884d704cc7?pid=ACCGYEN596ZKKJPG&lid=LSTACCGYEN596ZKKJPGVEYOFA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_50&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCGYEN596ZKKJPG.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:09.508267+05:30
C3E3J7KV,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,9049,12999,30% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-5-tb-external-hard-disk-drive-hdd/p/itm5c209d02ffaa0?pid=ACCG3FE4GRFW5ZHS&lid=LSTACCG3FE4GRFW5ZHSCAYPNS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_51&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG3FE4GRFW5ZHS.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:09.898053+05:30
BF9HRN9B,WD 1.5 TB Wired External Hard Disk Drive (HDD),3999,5600,28% off,75618,6969,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_52&otracker=browse&fm=organic&iid=en_f9MzCUcarPftz9V55RSNfMjdg7PRvptyAlfpX4BwaSNl7W5oMKI2TBQXBDMedRRlSg31jb%2FzuQhTxD8tJkOtuA%3D%3D&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:10.306681+05:30
J6LEYY8O,WD 2 TB External Hard Disk Drive (HDD),5299,5499,3% off,9250,1134,4.5,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-2-tb-external-hard-disk-drive-hdd/p/itm4d3634fc9b5f9?pid=ACCG54QGMDF3CFEZ&lid=LSTACCG54QGMDF3CFEZZBAQPD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_53&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG54QGMDF3CFEZ.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:10.692194+05:30
YTWQWBFM,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Desktop 6 TB External Hard...,10999,16499,33% off,663,59,4.2,"['Desktop Hard Drive', 'Capacity: 6 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-desktop-6-tb-external-hard-disk-drive-hdd/p/itmeb51211fbb8ab?pid=ACCG3FE4S28FSGTU&lid=LSTACCG3FE4S28FSGTUMTX0E2&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_54&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG3FE4S28FSGTU.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:11.126143+05:30
6U8PIIAB,TOSHIBA Canvio Advance 4 TB External Hard Disk Drive (HDD),7995,14500,44% off,2917,264,4.4,"['Portable Hard Drive', 'Capacity: 4 TB', 'Connectivity: USB 3.0', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-advance-4-tb-external-hard-disk-drive-hdd/p/itm2edae7c9c815f?pid=ACCG26XFZZKKBATH&lid=LSTACCG26XFZZKKBATH9C86GP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_55&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG26XFZZKKBATH.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:11.532535+05:30
DZENO5HS,WD Elements 2 TB Wired External Hard Disk Drive (HDD),5199,7905,34% off,75618,6969,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_56&otracker=browse&fm=organic&iid=en_f9MzCUcarPftz9V55RSNfMjdg7PRvptyAlfpX4BwaSOwrYTpx%2B1cfyPRHsQNSPiD8KsO8evchuGg0YFlgim87A%3D%3D&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:11.977197+05:30
CNWEWHHA,TOSHIBA Canvio Slim III 2 TB External Hard Disk Drive (HDD),5399,7724,30% off,477,60,4.3,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-slim-iii-2-tb-external-hard-disk-drive-hdd/p/itmfhhmhczmhbuhe?pid=ACCFHHMHY6MVHXCH&lid=LSTACCFHHMHY6MVHXCH2DEIM5&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_57&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCFHHMHY6MVHXCH.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:12.458833+05:30
K3DN4HHR,TOSHIBA Canvio Advance 1 TB External Hard Disk Drive (HDD),3899,7000,44% off,2917,264,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-advance-1-tb-external-hard-disk-drive-hdd/p/itm826e6139b60ae?pid=ACCG26XF62BZ45ET&lid=LSTACCG26XF62BZ45ETHQ9DW2&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_58&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG26XF62BZ45ET.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:12.817086+05:30
GD8FLLDE,WD 5 TB External Hard Disk Drive (HDD),8799,9299,5% off,9250,1134,4.5,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-5-tb-external-hard-disk-drive-hdd/p/itmba3179066ff94?pid=ACCG54QGRYCNWHGK&lid=LSTACCG54QGRYCNWHGKYB8PZL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_59&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG54QGRYCNWHGK.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:13.252799+05:30
TDJAGPDS,WD My Passport 1 TB External Hard Disk Drive (HDD),3899,8120,51% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_60&otracker=browse&fm=organic&iid=en_f9MzCUcarPftz9V55RSNfMjdg7PRvptyAlfpX4BwaSM5pHod9zhlerWWs5WN2KXn6%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:13.654779+05:30
7L8IQXWK,Consistent 500gb 500 GB Desktop Internal Hard Disk Drive (HDD) (500gb),1460,2600,43% off,430,81,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: mSATA', 'Capacity: 500 GB', 'Desktop', '2years warranty from service center']",https://www.flipkart.com/consistent-500gb-500-gb-desktop-internal-hard-disk-drive-hdd-500gb/p/itmf29yzkwypmxeq?pid=IHDF28F53R2UGQQQ&lid=LSTIHDF28F53R2UGQQQACYRR9&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_61&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.IHDF28F53R2UGQQQ.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:14.038127+05:30
UMLFRYYO,Seagate Beskar Ingot Drive Special Edition FireCuda STKL2000403 2 TB External Hard Disk Drive (HDD),6099,7999,23% off,97,14,4.6,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.2', '3 Years limited warranty']",https://www.flipkart.com/seagate-beskar-ingot-drive-special-firecuda-stkl2000403-2-tb-external-hard-disk-hdd/p/itmd296ff3b4bf22?pid=ACCGB6YYFRM3DFPF&lid=LSTACCGB6YYFRM3DFPFO5WWYO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_62&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCGB6YYFRM3DFPF.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:14.440412+05:30
F2OGLTS3,WD Black P10 Game 5 TB External Hard Disk Drive (HDD),9799,9996,1% off,46,7,4.6,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.2', '1 Port', '3 Years Limited Warranty']",https://www.flipkart.com/wd-black-p10-game-5-tb-external-hard-disk-drive-hdd/p/itmba81906f583c2?pid=ACCFZBDTCJHGTXZG&lid=LSTACCFZBDTCJHGTXZGWWLMCK&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_63&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCFZBDTCJHGTXZG.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:14.851696+05:30
64DITZ3F,WD My Passport 2 TB External Hard Disk Drive (HDD),5299,8385,36% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm5b99655b2db2c?pid=ACCFH7XCSJRDF2DK&lid=LSTACCFH7XCSJRDF2DKPWATKL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_64&otracker=browse&fm=organic&iid=en_f9MzCUcarPftz9V55RSNfMjdg7PRvptyAlfpX4BwaSPRn8DDokF4SB7557gTMiEZpA9i0wKvLoVlogVwGO%2BKdA%3D%3D&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:15.226976+05:30
DZ5ILJM2,WD Blue WD10EZEX 1 TB Internal Hard Drive,3899,5374,27% off,1357,252,4,"['Type: HDD', 'Interface: SATA III', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', 'Please Contact Flipkart for Warranty, Please Preserve the Original Accessories and Invoices during Warranty Redemption']",https://www.flipkart.com/wd-blue-wd10ezex-1-tb-internal-hard-drive/p/itmfdymexmjngz8w?pid=IHDDHGYBEFGHQRTQ&lid=LSTIHDDHGYBEFGHQRTQWJTMOZ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_65&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.IHDDHGYBEFGHQRTQ.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:15.644011+05:30
9I3YKEQ7,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,4049,4999,19% off,10259,776,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itme5ddcdd1232ce?pid=ACCG3FE4YEZZQCXG&lid=LSTACCG3FE4YEZZQCXGAWSZYS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_66&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG3FE4YEZZQCXG.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:16.047100+05:30
VVDY1T1J,TOSHIBA Canvio Gaming 1 TB External Hard Disk Drive (HDD),3999,6467,38% off,72,7,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '1 Port', '2 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-gaming-1-tb-external-hard-disk-drive-hdd/p/itmad9b16ac933e4?pid=ACCG26XFDEGYXZXP&lid=LSTACCG26XFDEGYXZXPBUHT7X&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_67&otracker=browse&fm=organic&iid=2ea838d4-ef72-498d-8ab4-372be6901726.ACCG26XFDEGYXZXP.SEARCH&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:16.438820+05:30
9IOPX0U7,WD My Passport 5 TB External Hard Disk Drive (HDD),8699,20000,56% off,28319,2588,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-5-tb-external-hard-disk-drive-hdd/p/itmcfbc6e4e2713f?pid=ACCFH7XCDNVV7YFJ&lid=LSTACCFH7XCDNVV7YFJHCKEQL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_3_68&otracker=browse&fm=organic&iid=en_f9MzCUcarPftz9V55RSNfMjdg7PRvptyAlfpX4BwaSMu8C%2BqbpU1TxjNTkDA1NjWiYaZUZHgnWdDTS1CgKI9iQ%3D%3D&ppt=None&ppn=None&ssid=3njp1orvls0000001664643696448,2022-10-01 22:31:16.817270+05:30
